62.3247 	EXP 	figura: autoDraw = False
62.3247 	EXP 	figura: image = '17.png'
62.3247 	EXP 	figura: autoDraw = True
62.4753 	EXP 	New trial (rep=0, index=27): {'Stimulus': '2.png', 'Target': 1}
62.4803 	DATA 	Keypress: space
62.4913 	EXP 	figura: autoDraw = False
62.4913 	EXP 	figura: image = '2.png'
62.4913 	EXP 	figura: autoDraw = True
62.6591 	EXP 	New trial (rep=0, index=28): {'Stimulus': '13.png', 'Target': 0}
62.6656 	DATA 	Keypress: space
62.6742 	EXP 	figura: autoDraw = False
62.6742 	EXP 	figura: image = '13.png'
62.6742 	EXP 	figura: autoDraw = True
62.8428 	EXP 	New trial (rep=0, index=29): {'Stimulus': '1.png', 'Target': 1}
62.8476 	DATA 	Keypress: space
62.8585 	EXP 	figura: autoDraw = False
62.8585 	EXP 	figura: image = '1.png'
62.8585 	EXP 	figura: autoDraw = True
63.0255 	EXP 	New trial (rep=0, index=30): {'Stimulus': '23.png', 'Target': 0}
63.0315 	DATA 	Keypress: space
63.0410 	EXP 	figura: autoDraw = False
63.0410 	EXP 	figura: image = '23.png'
63.0410 	EXP 	figura: autoDraw = True
63.2084 	EXP 	New trial (rep=0, index=31): {'Stimulus': '4.png', 'Target': 0}
63.2146 	DATA 	Keypress: space
63.2242 	EXP 	figura: autoDraw = False
63.2242 	EXP 	figura: image = '4.png'
63.2242 	EXP 	figura: autoDraw = True
63.3923 	DATA 	Keypress: space
63.4084 	EXP 	New trial (rep=0, index=32): {'Stimulus': '19.png', 'Target': 0}
63.4242 	EXP 	figura: autoDraw = False
63.4242 	EXP 	figura: image = '19.png'
63.4242 	EXP 	figura: autoDraw = True
63.5914 	EXP 	New trial (rep=0, index=33): {'Stimulus': '2.png', 'Target': 1}
63.5963 	DATA 	Keypress: space
63.6075 	EXP 	figura: autoDraw = False
63.6075 	EXP 	figura: image = '2.png'
63.6075 	EXP 	figura: autoDraw = True
63.7924 	EXP 	New trial (rep=0, index=34): {'Stimulus': '7.png', 'Target': 0}
63.7982 	DATA 	Keypress: space
63.8075 	EXP 	figura: autoDraw = False
63.8075 	EXP 	figura: image = '7.png'
63.8075 	EXP 	figura: autoDraw = True
64.0083 	EXP 	New trial (rep=0, index=35): {'Stimulus': '3.png', 'Target': 0}
64.0143 	DATA 	Keypress: space
64.0246 	EXP 	figura: autoDraw = False
64.0246 	EXP 	figura: image = '3.png'
64.0246 	EXP 	figura: autoDraw = True
64.2254 	EXP 	New trial (rep=0, index=36): {'Stimulus': '6.png', 'Target': 0}
64.2315 	DATA 	Keypress: space
64.2411 	EXP 	figura: autoDraw = False
64.2411 	EXP 	figura: image = '6.png'
64.2411 	EXP 	figura: autoDraw = True
64.4256 	EXP 	New trial (rep=0, index=37): {'Stimulus': '5.png', 'Target': 0}
64.4314 	DATA 	Keypress: space
64.4414 	EXP 	figura: autoDraw = False
64.4414 	EXP 	figura: image = '5.png'
64.4414 	EXP 	figura: autoDraw = True
64.9918 	EXP 	New trial (rep=1, index=0): {'Stimulus': '23.png', 'Target': 0}
64.9970 	DATA 	Keypress: space
65.0080 	EXP 	figura: autoDraw = False
65.0080 	EXP 	figura: image = '23.png'
65.0080 	EXP 	figura: autoDraw = True
65.6589 	EXP 	New trial (rep=1, index=1): {'Stimulus': '6.png', 'Target': 0}
65.6640 	DATA 	Keypress: space
65.6746 	EXP 	figura: autoDraw = False
65.6746 	EXP 	figura: image = '6.png'
65.6746 	EXP 	figura: autoDraw = True
66.3088 	EXP 	New trial (rep=1, index=2): {'Stimulus': '7.png', 'Target': 0}
66.3142 	DATA 	Keypress: space
